instrument,Date,time,CLOSE,HIGH,LOW,OPEN,VOLUME
NIFTY,20160518,09:55,7837.50,7837.80,7833.95,7833.95,13050,0
NIFTY,20160518,09:56,7833.50,7835.60,7833.50,7834.55,14925,0
NIFTY,20160518,09:57,7834.45,7837.60,7834.05,7837.05,16800,0
NIFTY,20160518,09:58,7837.40,7838.80,7836.75,7837.05,20400,0
NIFTY,20160518,09:59,7837.60,7837.60,7833.05,7833.40,17475,0
NIFTY,20160518,10:00,7833.10,7833.40,7832.05,7832.50,15600,0
NIFTY,20160518,10:01,7832.35,7832.40,7811.50,7817.25,884475,0
NIFTY,20160518,10:02,7817.55,7817.55,7812.95,7814.80,170550,0
NIFTY,20160518,10:03,7815.05,7817.40,7813.20,7817.35,154725,0
NIFTY,20160518,10:04,7817.90,7820.90,7816.65,7819.30,81600,0
NIFTY,20160518,10:05,7819.80,7819.80,7817.60,7818.70,41175,0
NIFTY,20160518,10:06,7818.75,7819.60,7817.35,7819.50,41775,0
NIFTY,20160518,10:07,7819.55,7821.35,7818.75,7821.10,38400,0
NIFTY,20160518,10:08,7821.25,7822.75,7820.55,7822.65,51450,0
NIFTY,20160518,10:09,7822.70,7822.70,7820.85,7822.15,17550,0
NIFTY,20160518,10:10,7822.35,7823.95,7821.90,7822.85,29325,0
NIFTY,20160518,10:11,7823.05,7823.05,7821.05,7822.70,29250,0
NIFTY,20160518,10:12,7822.45,7823.80,7821.45,7823.55,22875,0
NIFTY,20160518,10:13,7823.75,7824.10,7822.45,7822.70,21225,0
NIFTY,20160518,10:14,7822.60,7822.95,7820.80,7822.30,16575,0
NIFTY,20160518,10:15,7822.35,7822.45,7821.50,7821.95,17100,0
NIFTY,20160518,10:16,7821.25,7821.45,7818.40,7818.55,18300,0
NIFTY,20160518,10:17,7818.95,7819.00,7817.85,7817.85,33300,0
NIFTY,20160518,10:18,7817.95,7817.95,7816.55,7817.10,17625,0
NIFTY,20160518,10:19,7817.30,7818.75,7815.75,7818.20,21900,0
NIFTY,20160518,10:20,7818.50,7818.75,7817.35,7818.15,19650,0
NIFTY,20160518,10:21,7818.30,7818.30,7816.60,7816.85,16200,0
NIFTY,20160518,10:22,7816.60,7818.55,7816.05,7818.10,9900,0
NIFTY,20160518,10:23,7818.20,7819.70,7818.20,7819.40,5775,0
NIFTY,20160518,10:24,7819.55,7822.30,7818.55,7821.10,25650,0
NIFTY,20160518,10:25,7821.05,7821.20,7820.20,7820.95,14925,0
NIFTY,20160518,10:26,7820.75,7820.80,7819.70,7820.10,12825,0
NIFTY,20160518,10:27,7820.15,7820.20,7818.05,7818.05,22875,0
NIFTY,20160518,10:28,7818.15,7818.45,7817.15,7818.35,6375,0
NIFTY,20160518,10:29,7818.40,7818.40,7815.60,7816.90,16425,0
NIFTY,20160518,10:30,7816.85,7817.45,7816.30,7817.35,15525,0
NIFTY,20160518,10:31,7816.05,7819.70,7815.60,7819.70,15900,0
NIFTY,20160518,10:32,7820.10,7820.20,7817.80,7819.65,17700,0
NIFTY,20160518,10:33,7819.75,7820.70,7818.75,7820.70,10650,0
NIFTY,20160518,10:34,7820.65,7822.40,7820.60,7822.05,21150,0
NIFTY,20160518,10:35,7821.95,7822.75,7820.75,7821.95,15225,0
NIFTY,20160518,10:36,7822.45,7824.20,7820.15,7823.30,19800,0
NIFTY,20160518,10:37,7823.70,7824.60,7821.70,7822.00,23700,0
NIFTY,20160518,10:38,7821.85,7823.40,7821.85,7822.55,9450,0
NIFTY,20160518,10:39,7822.65,7823.95,7821.20,7822.35,8400,0
NIFTY,20160518,10:40,7821.95,7822.65,7820.60,7821.40,25575,0
NIFTY,20160518,10:41,7821.25,7823.10,7820.75,7822.90,7575,0
NIFTY,20160518,10:42,7822.65,7824.10,7822.15,7823.85,11325,0
NIFTY,20160518,10:43,7824.05,7824.70,7822.45,7824.25,4500,0
NIFTY,20160518,10:44,7824.45,7824.65,7823.60,7823.85,15900,0
NIFTY,20160518,10:45,7823.75,7824.40,7822.70,7823.95,22350,0
NIFTY,20160518,10:46,7823.80,7824.55,7823.15,7824.40,15975,0
NIFTY,20160518,10:47,7824.35,7824.55,7823.60,7824.35,8925,0
NIFTY,20160518,10:48,7824.40,7826.60,7824.30,7826.35,24750,0
NIFTY,20160518,10:49,7826.25,7827.20,7825.80,7826.40,54075,0
NIFTY,20160518,10:50,7826.30,7826.50,7825.10,7825.90,25425,0
NIFTY,20160518,10:51,7826.10,7826.50,7824.95,7825.25,17025,0
NIFTY,20160518,10:52,7825.40,7825.90,7824.85,7825.05,11850,0
NIFTY,20160518,10:53,7824.85,7825.00,7821.35,7821.45,25500,0
NIFTY,20160518,10:54,7821.55,7823.75,7820.45,7823.30,18975,0
NIFTY,20160518,10:55,7823.50,7823.50,7821.95,7822.65,8550,0
NIFTY,20160518,10:56,7822.50,7823.90,7821.40,7823.35,8100,0
NIFTY,20160518,10:57,7823.30,7823.70,7822.45,7823.25,8775,0
NIFTY,20160518,10:58,7823.15,7824.70,7822.95,7824.40,4950,0
NIFTY,20160518,10:59,7824.60,7824.65,7822.20,7822.35,10200,0
NIFTY,20160518,11:00,7822.70,7823.10,7822.05,7822.20,13875,0
NIFTY,20160518,11:01,7821.90,7822.75,7821.40,7821.65,9825,0
NIFTY,20160518,11:02,7821.55,7821.70,7820.40,7820.40,10650,0
NIFTY,20160518,11:03,7820.05,7820.95,7819.70,7819.75,24675,0
NIFTY,20160518,11:04,7819.95,7822.20,7819.90,7821.00,7500,0
NIFTY,20160518,11:05,7821.25,7823.00,7821.20,7822.85,10575,0
NIFTY,20160518,11:06,7823.15,7824.20,7822.85,7824.05,15375,0
NIFTY,20160518,11:07,7824.15,7826.25,7824.15,7826.25,32475,0
NIFTY,20160518,11:08,7826.45,7827.75,7826.30,7826.95,25350,0
NIFTY,20160518,11:09,7826.65,7827.25,7825.45,7826.80,8700,0
NIFTY,20160518,11:10,7826.65,7828.00,7825.85,7826.00,23475,0
NIFTY,20160518,11:11,7825.85,7826.60,7825.40,7825.95,31275,0
NIFTY,20160518,11:12,7826.20,7828.25,7826.20,7827.25,21300,0
NIFTY,20160518,11:13,7827.45,7828.30,7827.40,7828.25,17400,0
NIFTY,20160518,11:14,7828.35,7829.85,7827.80,7828.30,21525,0
NIFTY,20160518,11:15,7828.25,7828.40,7825.60,7825.65,16725,0
NIFTY,20160518,11:16,7825.60,7826.10,7824.70,7825.10,32325,0
NIFTY,20160518,11:17,7824.85,7825.05,7823.60,7824.30,25800,0
NIFTY,20160518,11:18,7824.20,7825.55,7823.55,7825.55,11550,0
NIFTY,20160518,11:19,7825.40,7826.10,7825.40,7825.55,16500,0
NIFTY,20160518,11:20,7825.50,7826.85,7825.40,7826.20,8175,0
NIFTY,20160518,11:21,7826.55,7826.95,7826.00,7826.95,24825,0
NIFTY,20160518,11:22,7826.85,7828.40,7826.75,7828.30,9675,0
NIFTY,20160518,11:23,7828.25,7828.90,7827.80,7828.15,9375,0
NIFTY,20160518,11:24,7828.20,7828.20,7825.10,7825.50,22575,0
NIFTY,20160518,11:25,7825.60,7825.65,7824.15,7824.35,10725,0
NIFTY,20160518,11:26,7824.30,7824.40,7822.60,7822.85,29550,0
NIFTY,20160518,11:27,7823.05,7823.40,7822.55,7822.70,11700,0
NIFTY,20160518,11:28,7822.85,7823.35,7821.50,7822.80,22875,0
NIFTY,20160518,11:29,7822.95,7823.10,7821.45,7821.60,6600,0
NIFTY,20160518,11:30,7821.65,7822.60,7821.45,7822.35,4500,0
NIFTY,20160518,11:31,7822.40,7822.50,7820.35,7820.50,15450,0
NIFTY,20160518,11:32,7820.55,7823.10,7819.95,7821.50,18675,0
NIFTY,20160518,11:33,7821.45,7825.05,7821.45,7824.85,23025,0
NIFTY,20160518,11:34,7824.45,7825.55,7824.45,7825.05,10425,0
NIFTY,20160518,11:35,7825.20,7825.20,7823.00,7823.40,7350,0
NIFTY,20160518,11:36,7823.00,7823.55,7822.55,7823.55,4650,0
NIFTY,20160518,11:37,7823.60,7824.00,7823.15,7823.90,7275,0
NIFTY,20160518,11:38,7823.95,7826.05,7823.90,7825.25,5250,0
NIFTY,20160518,11:39,7825.20,7826.00,7824.30,7825.70,4050,0
NIFTY,20160518,11:40,7825.30,7826.50,7824.85,7825.70,10125,0
NIFTY,20160518,11:41,7826.00,7827.10,7825.15,7826.65,12150,0
NIFTY,20160518,11:42,7827.25,7828.95,7826.65,7828.85,19875,0
NIFTY,20160518,11:43,7828.90,7829.65,7827.80,7828.95,6825,0
NIFTY,20160518,11:44,7828.85,7828.90,7825.75,7826.15,13725,0
NIFTY,20160518,11:45,7826.20,7826.25,7824.50,7826.10,16500,0
NIFTY,20160518,11:46,7825.85,7826.90,7825.70,7826.65,8550,0
NIFTY,20160518,11:47,7826.70,7827.00,7825.20,7825.90,11925,0
NIFTY,20160518,11:48,7826.00,7826.35,7825.15,7825.15,3675,0
NIFTY,20160518,11:49,7825.10,7825.75,7823.40,7823.65,9900,0
NIFTY,20160518,11:50,7823.45,7824.70,7822.65,7823.00,10275,0
NIFTY,20160518,11:51,7822.95,7822.95,7821.80,7822.85,11850,0
NIFTY,20160518,11:52,7822.70,7822.95,7821.40,7821.65,18600,0
NIFTY,20160518,11:53,7821.90,7823.00,7821.50,7821.55,10350,0
NIFTY,20160518,11:54,7821.25,7821.95,7820.60,7821.25,27900,0
NIFTY,20160518,11:55,7821.30,7823.05,7820.70,7822.75,22725,0
NIFTY,20160518,11:56,7822.80,7824.40,7820.35,7820.55,13050,0
NIFTY,20160518,11:57,7820.50,7820.85,7819.80,7819.95,5700,0
NIFTY,20160518,11:58,7820.10,7820.20,7817.55,7817.55,27375,0
NIFTY,20160518,11:59,7817.75,7817.75,7815.80,7816.20,24000,0
NIFTY,20160518,12:00,7816.25,7818.05,7816.00,7817.80,15525,0
NIFTY,20160518,12:01,7817.60,7817.60,7816.00,7816.00,21375,0
NIFTY,20160518,12:02,7816.05,7816.05,7813.50,7814.25,66750,0
NIFTY,20160518,12:03,7814.05,7814.50,7810.75,7811.10,48075,0
NIFTY,20160518,12:04,7811.20,7814.35,7811.20,7814.20,30450,0
NIFTY,20160518,12:05,7814.25,7815.40,7814.10,7814.75,20400,0
NIFTY,20160518,12:06,7814.80,7817.35,7814.30,7817.35,16725,0
NIFTY,20160518,12:07,7817.20,7819.55,7817.15,7819.15,14700,0
NIFTY,20160518,12:08,7819.05,7820.20,7818.80,7819.95,10875,0
NIFTY,20160518,12:09,7819.65,7821.55,7819.65,7821.55,24600,0
NIFTY,20160518,12:10,7821.50,7825.00,7821.50,7824.90,57075,0
NIFTY,20160518,12:11,7824.95,7833.60,7824.75,7832.40,167850,0
NIFTY,20160518,12:12,7832.30,7832.95,7830.85,7832.05,50775,0
NIFTY,20160518,12:13,7832.00,7832.00,7830.30,7831.10,28800,0
NIFTY,20160518,12:14,7830.75,7830.85,7828.50,7828.50,20100,0
NIFTY,20160518,12:15,7828.85,7829.25,7827.75,7829.10,32325,0
NIFTY,20160518,12:16,7829.05,7831.55,7829.00,7831.35,24450,0
NIFTY,20160518,12:17,7831.50,7832.90,7831.00,7832.25,30075,0
NIFTY,20160518,12:18,7832.50,7833.25,7831.65,7832.05,19125,0
NIFTY,20160518,12:19,7831.90,7832.00,7830.20,7830.75,23100,0
NIFTY,20160518,12:20,7830.70,7830.90,7827.10,7827.40,34425,0
NIFTY,20160518,12:21,7827.75,7832.45,7827.50,7832.35,24300,0
NIFTY,20160518,12:22,7833.05,7838.35,7833.05,7836.55,85875,0
NIFTY,20160518,12:23,7836.10,7838.00,7835.80,7837.50,29100,0
NIFTY,20160518,12:24,7837.45,7842.35,7837.30,7842.00,84150,0
NIFTY,20160518,12:25,7841.95,7842.20,7841.05,7841.40,49125,0
NIFTY,20160518,12:26,7841.85,7841.85,7837.65,7837.65,22875,0
NIFTY,20160518,12:27,7837.35,7839.60,7837.15,7838.40,22425,0
NIFTY,20160518,12:28,7838.50,7838.50,7835.60,7835.80,9075,0
NIFTY,20160518,12:29,7836.10,7838.35,7835.70,7838.35,17775,0
NIFTY,20160518,12:30,7838.30,7838.30,7834.75,7834.95,16875,0
NIFTY,20160518,12:31,7835.05,7837.40,7834.65,7834.65,20475,0
NIFTY,20160518,12:32,7834.75,7835.55,7830.60,7830.60,30825,0
NIFTY,20160518,12:33,7830.95,7833.20,7830.60,7833.00,24900,0
NIFTY,20160518,12:34,7832.95,7835.10,7832.95,7834.40,8400,0
NIFTY,20160518,12:35,7834.35,7838.15,7834.05,7838.00,22200,0
NIFTY,20160518,12:36,7838.05,7839.45,7837.30,7838.85,27150,0
NIFTY,20160518,12:37,7839.00,7844.25,7838.85,7844.20,78525,0
NIFTY,20160518,12:38,7843.95,7843.95,7839.40,7840.05,64800,0
NIFTY,20160518,12:39,7840.20,7842.00,7840.20,7841.85,22500,0
NIFTY,20160518,12:40,7841.95,7842.35,7840.15,7840.35,16350,0
NIFTY,20160518,12:41,7840.20,7840.90,7839.90,7840.30,11625,0
NIFTY,20160518,12:42,7840.45,7841.40,7836.45,7836.65,35925,0
NIFTY,20160518,12:43,7836.70,7836.95,7835.50,7836.70,12750,0
NIFTY,20160518,12:44,7836.40,7837.55,7835.15,7837.40,16125,0
NIFTY,20160518,12:45,7837.30,7838.30,7836.85,7837.55,14400,0
NIFTY,20160518,12:46,7837.15,7837.30,7830.25,7830.25,36900,0
NIFTY,20160518,12:47,7830.20,7831.15,7829.50,7830.05,39450,0
NIFTY,20160518,12:48,7830.15,7832.30,7829.60,7832.30,19125,0
NIFTY,20160518,12:49,7832.80,7834.55,7832.70,7834.25,14700,0
NIFTY,20160518,12:50,7834.10,7835.10,7832.05,7833.15,13200,0
NIFTY,20160518,12:51,7833.20,7834.65,7832.85,7834.40,11775,0
NIFTY,20160518,12:52,7834.50,7835.55,7832.90,7833.40,12750,0
NIFTY,20160518,12:53,7833.50,7834.85,7832.95,7834.70,8550,0
NIFTY,20160518,12:54,7834.80,7836.25,7834.35,7836.20,6375,0
NIFTY,20160518,12:55,7836.40,7838.25,7836.10,7837.15,14100,0
NIFTY,20160518,12:56,7837.20,7842.05,7837.20,7841.60,33450,0
NIFTY,20160518,12:57,7841.65,7843.00,7841.20,7842.80,40050,0
NIFTY,20160518,12:58,7842.85,7844.55,7842.65,7844.25,21750,0
NIFTY,20160518,12:59,7844.45,7858.75,7844.05,7855.55,1358850,0
NIFTY,20160518,13:00,7855.30,7867.00,7855.30,7865.80,277650,0
NIFTY,20160518,13:01,7865.45,7866.45,7860.00,7861.30,168750,0
NIFTY,20160518,13:02,7861.80,7862.05,7857.40,7859.15,110250,0
NIFTY,20160518,13:03,7859.25,7861.95,7858.20,7861.75,60900,0
NIFTY,20160518,13:04,7861.55,7861.90,7859.55,7859.80,47775,0
NIFTY,20160518,13:05,7860.20,7863.20,7858.05,7858.05,78000,0
NIFTY,20160518,13:06,7858.45,7860.25,7856.95,7857.30,45075,0
NIFTY,20160518,13:07,7857.65,7857.90,7856.20,7856.45,47100,0
NIFTY,20160518,13:08,7856.00,7859.00,7856.00,7857.25,25650,0
NIFTY,20160518,13:09,7857.35,7857.70,7853.95,7854.20,52500,0
NIFTY,20160518,13:10,7854.45,7860.35,7854.45,7859.95,43275,0
NIFTY,20160518,13:11,7859.55,7859.85,7856.65,7857.00,62925,0
NIFTY,20160518,13:12,7857.15,7857.70,7856.10,7856.20,34800,0
NIFTY,20160518,13:13,7856.35,7857.10,7844.25,7848.25,183075,0
NIFTY,20160518,13:14,7847.75,7849.00,7847.50,7848.50,34725,0
NIFTY,20160518,13:15,7848.25,7848.35,7846.85,7847.75,41175,0
NIFTY,20160518,13:16,7847.90,7848.55,7847.35,7848.55,32850,0
NIFTY,20160518,13:17,7848.40,7850.20,7848.25,7850.00,23175,0
NIFTY,20160518,13:18,7850.05,7851.90,7849.75,7849.75,22350,0
NIFTY,20160518,13:19,7849.65,7851.25,7849.05,7850.10,10350,0
NIFTY,20160518,13:20,7850.30,7852.95,7850.05,7852.80,25800,0
NIFTY,20160518,13:21,7853.10,7853.65,7852.20,7852.45,24375,0
NIFTY,20160518,13:22,7852.30,7852.30,7846.90,7847.90,22275,0
NIFTY,20160518,13:23,7848.15,7851.20,7847.60,7847.80,18975,0
NIFTY,20160518,13:24,7847.40,7849.90,7845.95,7849.90,40425,0
NIFTY,20160518,13:25,7850.00,7851.15,7848.25,7848.25,16425,0
NIFTY,20160518,13:26,7848.05,7851.20,7847.80,7851.00,13650,0
NIFTY,20160518,13:27,7851.05,7851.70,7850.50,7851.65,20775,0
NIFTY,20160518,13:28,7851.55,7852.45,7850.55,7851.80,16050,0
NIFTY,20160518,13:29,7851.30,7851.65,7847.75,7848.45,19875,0
NIFTY,20160518,13:30,7848.40,7850.85,7848.40,7850.55,14325,0
NIFTY,20160518,13:31,7850.60,7851.90,7849.60,7850.70,9675,0
NIFTY,20160518,13:32,7850.90,7851.70,7850.15,7850.25,7575,0
NIFTY,20160518,13:33,7850.35,7854.55,7850.00,7854.25,18525,0
NIFTY,20160518,13:34,7854.40,7856.05,7853.80,7853.80,19500,0
NIFTY,20160518,13:35,7854.05,7856.00,7854.05,7854.30,12450,0
NIFTY,20160518,13:36,7854.60,7857.25,7854.60,7856.50,11550,0
NIFTY,20160518,13:37,7857.50,7858.25,7856.45,7856.70,31425,0
NIFTY,20160518,13:38,7856.55,7857.65,7854.45,7855.30,13575,0
NIFTY,20160518,13:39,7855.20,7857.05,7853.25,7855.55,19500,0
NIFTY,20160518,13:40,7855.95,7857.25,7853.85,7855.10,8625,0
NIFTY,20160518,13:41,7855.15,7856.45,7851.65,7853.10,11025,0
NIFTY,20160518,13:42,7853.15,7856.60,7852.90,7855.90,11025,0
NIFTY,20160518,13:43,7856.10,7858.45,7855.35,7856.70,11550,0
NIFTY,20160518,13:44,7856.95,7858.60,7856.50,7856.50,19125,0
NIFTY,20160518,13:45,7856.30,7859.05,7856.05,7856.45,11325,0
NIFTY,20160518,13:46,7856.30,7857.30,7853.95,7853.95,12975,0
NIFTY,20160518,13:47,7853.75,7855.45,7849.15,7849.85,29175,0
NIFTY,20160518,13:48,7850.00,7851.95,7849.30,7850.50,19950,0
NIFTY,20160518,13:49,7850.70,7853.95,7850.60,7853.75,9750,0
NIFTY,20160518,13:50,7853.60,7855.70,7853.50,7855.55,7875,0
NIFTY,20160518,13:51,7855.60,7860.05,7855.60,7858.40,49500,0
NIFTY,20160518,13:52,7858.55,7859.30,7856.70,7856.70,14025,0
NIFTY,20160518,13:53,7856.85,7858.20,7855.70,7856.25,16350,0
NIFTY,20160518,13:54,7856.20,7857.15,7854.90,7856.00,7275,0
NIFTY,20160518,13:55,7855.90,7856.80,7855.00,7855.85,6525,0
NIFTY,20160518,13:56,7854.90,7855.80,7851.95,7852.55,18750,0
NIFTY,20160518,13:57,7852.05,7854.35,7852.05,7854.15,6675,0
NIFTY,20160518,13:58,7853.90,7855.30,7851.40,7854.35,31575,0
NIFTY,20160518,13:59,7853.50,7854.50,7852.90,7852.95,15675,0
NIFTY,20160518,14:00,7853.35,7855.30,7843.00,7843.15,225150,0
NIFTY,20160518,14:01,7839.20,7843.60,7839.20,7842.15,110175,0
NIFTY,20160518,14:02,7842.55,7845.65,7842.55,7845.55,57150,0
NIFTY,20160518,14:03,7845.70,7846.90,7844.60,7844.60,24450,0
NIFTY,20160518,14:04,7844.70,7845.75,7842.25,7843.75,30750,0
NIFTY,20160518,14:05,7843.65,7844.75,7841.25,7843.15,29775,0
NIFTY,20160518,14:06,7842.90,7846.70,7842.90,7846.70,14025,0
NIFTY,20160518,14:07,7846.65,7847.45,7844.30,7846.40,21225,0
NIFTY,20160518,14:08,7847.95,7849.30,7846.90,7848.15,17925,0
NIFTY,20160518,14:09,7848.10,7849.35,7848.10,7848.75,12000,0
NIFTY,20160518,14:10,7848.55,7851.15,7848.15,7850.85,16650,0
NIFTY,20160518,14:11,7850.90,7852.35,7846.00,7848.40,15600,0
NIFTY,20160518,14:12,7848.30,7849.55,7845.85,7845.85,16050,0
NIFTY,20160518,14:13,7845.95,7847.30,7844.30,7845.85,14925,0
NIFTY,20160518,14:14,7846.20,7848.45,7846.20,7847.90,8400,0
NIFTY,20160518,14:15,7847.15,7848.35,7846.65,7847.75,9675,0
NIFTY,20160518,14:16,7847.60,7848.80,7847.20,7847.40,5250,0
NIFTY,20160518,14:17,7847.20,7847.85,7846.95,7847.60,4425,0
NIFTY,20160518,14:18,7847.95,7852.65,7847.90,7852.30,54300,0
NIFTY,20160518,14:19,7852.45,7853.05,7851.00,7851.85,15975,0
NIFTY,20160518,14:20,7852.15,7854.20,7852.15,7852.45,8700,0
NIFTY,20160518,14:21,7852.50,7853.25,7851.45,7852.95,7650,0
NIFTY,20160518,14:22,7852.60,7853.30,7851.95,7852.40,5175,0
NIFTY,20160518,14:23,7852.65,7852.65,7851.25,7852.30,10500,0
NIFTY,20160518,14:24,7851.85,7853.50,7851.80,7853.30,17625,0
NIFTY,20160518,14:25,7853.25,7854.15,7852.70,7853.55,33900,0
NIFTY,20160518,14:26,7853.80,7855.40,7853.80,7854.05,8850,0
NIFTY,20160518,14:27,7854.20,7855.10,7853.65,7854.35,32250,0
NIFTY,20160518,14:28,7854.45,7854.45,7853.00,7853.80,41850,0
NIFTY,20160518,14:29,7853.75,7854.50,7852.00,7852.55,17325,0
NIFTY,20160518,14:30,7852.40,7854.05,7852.40,7853.20,12000,0
NIFTY,20160518,14:31,7853.35,7853.70,7850.10,7850.80,18525,0
NIFTY,20160518,14:32,7850.85,7852.30,7850.60,7850.60,6525,0
NIFTY,20160518,14:33,7850.90,7851.45,7847.85,7847.85,16650,0
NIFTY,20160518,14:34,7847.65,7848.20,7846.25,7848.20,13875,0
NIFTY,20160518,14:35,7848.25,7848.25,7846.20,7846.55,11550,0
NIFTY,20160518,14:36,7846.90,7847.75,7846.60,7847.10,8700,0
NIFTY,20160518,14:37,7846.95,7850.25,7846.95,7850.25,6675,0
NIFTY,20160518,14:38,7849.70,7851.00,7849.05,7850.75,8925,0
NIFTY,20160518,14:39,7850.70,7851.50,7846.20,7846.35,18825,0
NIFTY,20160518,14:40,7846.45,7849.05,7846.40,7848.85,14925,0
NIFTY,20160518,14:41,7848.50,7850.65,7848.40,7849.10,17625,0
NIFTY,20160518,14:42,7849.20,7849.95,7848.85,7848.85,22875,0
NIFTY,20160518,14:43,7848.95,7848.95,7845.60,7848.55,16875,0
NIFTY,20160518,14:44,7848.85,7849.35,7848.15,7848.30,6900,0
NIFTY,20160518,14:45,7848.40,7848.60,7846.20,7847.05,11550,0
NIFTY,20160518,14:46,7847.20,7847.65,7846.45,7847.35,15525,0
NIFTY,20160518,14:47,7847.30,7849.00,7847.30,7849.00,5100,0
NIFTY,20160518,14:48,7848.90,7851.80,7848.90,7851.60,20025,0
NIFTY,20160518,14:49,7851.75,7852.05,7851.20,7851.45,14925,0
NIFTY,20160518,14:50,7851.55,7852.05,7850.95,7851.55,11100,0
NIFTY,20160518,14:51,7852.00,7852.40,7848.95,7848.95,9675,0
NIFTY,20160518,14:52,7849.15,7851.40,7848.75,7850.95,6150,0
NIFTY,20160518,14:53,7850.90,7852.70,7850.85,7851.25,21150,0
NIFTY,20160518,14:54,7850.95,7851.25,7850.35,7850.60,5100,0
NIFTY,20160518,14:55,7850.50,7850.85,7849.70,7850.20,6450,0
NIFTY,20160518,14:56,7850.05,7850.35,7848.65,7849.45,9525,0
NIFTY,20160518,14:57,7849.40,7850.60,7849.35,7850.05,8550,0
NIFTY,20160518,14:58,7849.65,7851.70,7849.65,7851.05,13200,0
